Pixel-X	Pixel-Y	Longitude	Latitude	radiance_1	radiance_2	radiance_3	radiance_4	radiance_5	radiance_6	radiance_7	radiance_8	radiance_9	radiance_10	radiance_11	radiance_12	radiance_13	radiance_14	radiance_15	l1_flags	detector_index	latitude	longitude	dem_alt	dem_rough	lat_corr	lon_corr	sun_zenith	sun_azimuth	view_zenith	view_azimuth	zonal_wind	merid_wind	atm_press	ozone	rel_hum
710.5	194.5	-55.252907	12.443029	67.006065	59.30525	44.692345	37.234352	25.497087	17.800982	15.134245	14.111834	12.327732	10.683494	3.868606	9.553773	7.1157913	6.7079844	4.632267	0	308	12.443029	-55.252907	-4595.3906	0.0	0.0	0.0	43.85105	144.76437	12.59767	282.87286	-7.6125	-4.125	1015.4	240.39233	64.4375
711.5	194.5	-55.243576	12.440935	64.8458	56.707397	41.80785	34.354527	22.735603	15.221723	12.552521	11.621102	10.024957	8.41336	3.2031348	7.4432244	5.363501	5.0233583	3.4375439	0	307	12.440935	-55.243576	-4597.039	0.0	0.0	0.0	43.84409	144.77287	12.679319	282.87488	-7.6125	-4.125	1015.4	240.40022	64.487495
705.5	195.5	-55.301956	12.4430685	64.55208	56.23024	41.263386	33.787125	22.250477	14.722246	12.080004	11.156258	9.5517845	7.971463	3.0522947	7.0291066	5.025839	4.7059655	3.214891	2	312	12.4430685	-55.301956	-4587.504	0.0	0.0	0.0	43.878307	144.71384	12.189416	282.8623	-7.61875	-4.1375	1015.4	240.36528	64.256256
706.5	195.5	-55.29263	12.440974	64.55208	56.23024	41.263386	33.787125	22.250477	14.722246	12.080004	11.156258	9.5517845	7.971463	3.0522947	7.0291066	5.025839	4.7059655	3.214891	0	312	12.440974	-55.29263	-4589.258	0.0	0.0	0.0	43.871346	144.72234	12.271067	282.86432	-7.61875	-4.1375	1015.4	240.37305	64.30625
707.5	195.5	-55.283306	12.438881	63.94569	55.56222	40.55674	33.23043	21.700047	14.2719	11.600638	10.684476	9.135392	7.5295672	2.9458191	6.6331515	4.6810675	4.3580537	3.0030992	0	311	12.438881	-55.283306	-4591.0117	0.0	0.0	0.0	43.864384	144.73083	12.352716	282.86633	-7.61875	-4.1375	1015.4	240.38081	64.356255
701.5	196.5	-55.341686	12.440998	64.95002	56.65438	41.402397	33.85136	22.129196	14.615801	11.929346	11.031374	9.444531	7.832829	3.0345488	6.8983326	4.8978825	4.56558	3.1280022	0	316	12.440998	-55.341686	-4576.7656	0.0	0.0	0.0	43.898647	144.67189	11.860795	282.85376	-7.625	-4.15	1015.4	240.34515	64.11093
702.5	196.5	-55.332355	12.43891	64.931076	56.60136	41.529823	33.915592	22.306454	14.754999	12.107396	11.170134	9.545475	7.9627986	3.0434217	7.007311	4.9796324	4.651032	3.2094605	0	315	12.43891	-55.332355	-4579.8438	0.0	0.0	0.0	43.89167	144.68036	11.943118	282.85577	-7.625	-4.15	1015.4	240.35342	64.16563
703.5	196.5	-55.323032	12.436821	65.89751	57.682915	42.711426	35.146748	23.379328	15.770327	13.100367	12.155326	10.523366	8.8899145	3.336229	7.8755054	5.715381	5.3895817	3.671058	0	314	12.436821	-55.323032	-4582.922	0.0	0.0	0.0	43.884697	144.68881	12.025442	282.8578	-7.625	-4.15	1015.4	240.36171	64.220314
704.5	196.5	-55.313705	12.434732	65.11109	56.887657	41.92369	34.32241	22.63298	15.049771	12.422407	11.468467	9.829379	8.248732	3.141024	7.2906547	5.2213273	4.8951807	3.3289328	0	313	12.434732	-55.313705	-4586.0	0.0	0.0	0.0	43.87772	144.69728	12.107765	282.85983	-7.625	-4.15	1015.4	240.37	64.275
697.5	197.5	-55.381413	12.438921	64.63735	56.145412	40.846348	33.262547	21.728033	14.2719	11.607487	10.726104	9.14801	7.5295672	2.981311	6.65858	4.6917305	4.3946757	3.0139604	0	320	12.438921	-55.381413	-4565.7695	0.0	0.0	0.0	43.919	144.62999	11.531502	282.8452	-7.63125	-4.1625	1015.4	240.32533	63.963673
698.5	197.5	-55.372086	12.436833	63.718292	55.25472	40.197628	33.166195	21.821327	14.558484	11.908801	10.968933	9.412987	7.8414936	3.0522947	6.8983326	4.894328	4.5777874	3.2203217	0	319	12.436833	-55.372086	-4568.6953	0.0	0.0	0.0	43.91202	144.63846	11.613826	282.84723	-7.63125	-4.1625	1015.4	240.3335	64.017975
699.5	197.5	-55.36276	12.434745	66.229126	58.06464	42.977867	35.23239	23.444632	15.84402	13.120911	12.169202	10.517056	8.915909	3.3717208	7.919097	5.7473702	5.395685	3.7253635	0	318	12.434745	-55.36276	-4571.621	0.0	0.0	0.0	43.905045	144.64691	11.696149	282.84924	-7.63125	-4.1625	1015.4	240.34167	64.072266
700.5	197.5	-55.353436	12.432655	65.291115	56.93007	41.831017	34.19394	22.465052	14.853256	12.189572	11.288079	9.684273	8.084104	3.1144054	7.1271873	5.0862627	4.773106	3.2800577	0	317	12.432655	-55.353436	-4574.547	0.0	0.0	0.0	43.89807	144.65538	11.778472	282.8513	-7.63125	-4.1625	1015.4	240.34982	64.126564
694.5	198.5	-55.411816	12.434757	64.248886	55.74248	40.39456	33.027023	21.438824	14.026257	11.354108	10.4624605	8.895651	7.312951	2.8837085	6.4188275	4.4784703	4.199357	2.894488	0	323	12.434757	-55.411816	-4558.7656	0.0	0.0	0.0	43.93238	144.59656	11.284532	282.8387	-7.6375	-4.175	1015.4	240.31453	63.873436
695.5	198.5	-55.402493	12.432669	65.74591	57.375416	42.085873	34.386642	22.604992	15.041583	12.360774	11.426839	9.791525	8.179415	3.1232781	7.2579613	5.175121	4.876869	3.3072104	0	322	12.432669	-55.402493	-4561.539	0.0	0.0	0.0	43.925404	144.60503	11.366856	282.84073	-7.6375	-4.175	1015.4	240.32256	63.927345
696.5	198.5	-55.39316	12.43058	65.37639	56.919464	41.587746	33.96912	22.1945	14.623989	11.963586	11.059126	9.4571495	7.8588233	3.0611675	6.9346585	4.922763	4.608306	3.1823077	0	321	12.43058	-55.39316	-4564.3125	0.0	0.0	0.0	43.918434	144.61348	11.449179	282.84274	-7.6375	-4.175	1015.4	240.33061	63.981247
690.5	199.5	-55.451538	12.432679	64.703674	56.124207	40.788425	33.326782	21.700047	14.222771	11.573246	10.622034	9.097538	7.4689145	2.9369464	6.5968256	4.634861	4.3580537	2.970516	0	327	12.432679	-55.451538	-4550.0547	0.0	0.0	0.0	43.95275	144.55467	10.955239	282.8302	-7.64375	-4.1875	1015.4	240.29646	63.732033
691.5	199.5	-55.44221	12.430592	65.262695	57.226967	42.526077	35.649914	24.368237	16.982168	14.264539	13.286215	11.576964	9.903677	3.7088928	8.849046	6.5364337	6.1647534	4.3553085	0	326	12.430592	-55.44221	-4552.676	0.0	0.0	0.0	43.94577	144.56313	11.037562	282.8322	-7.64375	-4.1875	1015.4	240.3044	63.78555
692.5	199.5	-55.432884	12.428502	75.65659	69.452774	55.813305	48.850018	36.52437	28.347284	25.28994	24.047009	21.709173	19.365458	6.539364	17.716255	13.826388	13.184028	9.5686455	0	325	12.428502	-55.432884	-4555.297	0.0	0.0	0.0	43.938793	144.5716	11.119885	282.83423	-7.64375	-4.1875	1015.4	240.31233	63.839066
693.5	199.5	-55.42356	12.426414	74.121666	67.56535	53.681786	46.398415	34.322643	26.373947	23.557377	22.36802	20.277037	18.204395	6.211065	16.702755	13.129737	12.537033	9.210228	0	324	12.426414	-55.42356	-4557.918	0.0	0.0	0.0	43.931816	144.58006	11.2022085	282.83624	-7.64375	-4.1875	1015.4	240.32025	63.892582
687.5	200.5	-55.481937	12.428508	65.499565	56.675587	41.43715	33.787125	22.017244	14.4438505	11.764992	10.80936	9.217408	7.6335425	2.972438	6.7203345	4.737937	4.4068832	3.0519743	0	330	12.428508	-55.481937	-4546.5938	0.0	0.0	0.0	43.966156	144.52129	10.707661	282.8237	-7.65	-4.196875	1015.4	240.28625	63.646873
688.5	200.5	-55.47261	12.426424	65.783806	57.248173	41.912106	34.258175	22.437063	14.820504	12.107396	11.170134	9.558093	7.9627986	3.0966594	7.0036783	4.9796324	4.6632395	3.2040298	0	329	12.426424	-55.47261	-4547.5	0.0	0.0	0.0	43.959164	144.52971	10.790592	282.82574	-7.65	-4.2	1015.4	240.29498	63.700005
689.5	200.5	-55.463284	12.424336	65.594315	57.046707	41.634083	34.04406	22.222488	14.664929	11.943042	11.038312	9.463459	7.8501587	3.0434217	6.901965	4.894328	4.602202	3.166016	0	328	12.424336	-55.463284	-4549.9688	0.0	0.0	0.0	43.952183	144.53818	10.872915	282.82776	-7.65	-4.2	1015.4	240.30281	63.75313
683.5	201.5	-55.521667	12.426409	68.11462	59.962666	44.993538	37.39494	25.422453	17.694536	15.024675	14.063268	12.346659	10.622842	3.868606	9.535609	7.1264544	6.756814	4.7734613	2	333	12.426409	-55.521667	-4545.3633	0.0	0.0	0.0	43.986572	144.47954	10.375935	282.81516	-7.65625	-4.198828	1015.4	240.266	63.51133
684.5	201.5	-55.51234	12.424325	68.11462	59.962666	44.993538	37.39494	25.422453	17.694536	15.024675	14.063268	12.346659	10.622842	3.868606	9.535609	7.1264544	6.756814	4.7734613	0	333	12.424325	-55.51234	-4546.328	0.0	0.0	0.0	43.979584	144.48798	10.458866	282.8172	-7.65625	-4.2015624	1015.4	240.27467	63.564064
685.5	201.5	-55.50301	12.422242	65.243744	56.611965	41.263386	33.615833	21.895962	14.353781	11.628031	10.73998	9.154319	7.555561	2.972438	6.6549473	4.6704044	4.3763647	2.992238	0	332	12.422242	-55.50301	-4547.293	0.0	0.0	0.0	43.97259	144.4964	10.541798	282.8192	-7.65625	-4.204297	1015.4	240.28336	63.6168
686.5	201.5	-55.493683	12.420158	65.32902	56.74981	41.425564	33.733597	21.961267	14.3783455	11.696511	10.781608	9.217408	7.6075487	2.972438	6.698539	4.7130566	4.4251943	3.0519743	0	331	12.420158	-55.493683	-4548.258	0.0	0.0	0.0	43.9656	144.50484	10.624728	282.82126	-7.65625	-4.2070317	1015.4	240.29202	63.669533
680.5	202.5	-55.552063	12.422226	64.50471	55.795498	40.464066	32.994904	21.373518	13.903434	11.20345	10.302887	8.769471	7.2176404	2.8482168	6.3062167	4.3789487	4.132216	2.8619046	0	336	12.422226	-55.552063	-4544.6875	0.0	0.0	0.0	44.000015	144.44624	10.12714	282.80865	-7.6625004	-4.20625	1015.4	240.255	63.43125
681.5	202.5	-55.542736	12.420142	67.23346	58.955334	43.89303	36.313667	24.396225	16.736525	13.990616	13.001759	11.311988	9.643738	3.6112905	8.583865	6.2805214	5.908397	4.1489472	0	335	12.420142	-55.542736	-4545.711	0.0	0.0	0.0	43.993023	144.45467	10.210072	282.8107	-7.6625004	-4.208594	1015.4	240.26358	63.483597
682.5	202.5	-55.533413	12.418059	65.75539	57.269382	41.912106	34.19394	22.418406	14.787751	12.080004	11.163196	9.602256	7.980128	3.0966594	7.0509024	5.0329475	4.6998615	3.2583356	0	334	12.418059	-55.533413	-4546.7344	0.0	0.0	0.0	43.98603	144.46309	10.293003	282.81274	-7.6625004	-4.2109375	1015.4	240.27219	63.53594
676.5	203.5	-55.59179	12.420127	67.79247	59.793007	45.097797	37.598347	25.73965	18.063002	15.236966	14.208965	12.447602	10.640171	3.9129708	9.492019	7.019824	6.689673	4.7245865	0	340	12.420127	-55.59179	-4542.578	0.0	0.0	0.0	44.02045	144.40451	9.795415	282.80017	-7.6687503	-4.2140627	1015.4	240.23595	63.301563
677.5	203.5	-55.582466	12.418043	80.716156	75.051414	61.837154	54.56685	41.7488	33.251972	30.412298	29.077038	26.655409	24.139671	7.959036	22.26792	17.75749	17.023264	12.441411	0	339	12.418043	-55.582466	-4543.66	0.0	0.0	0.0	44.013462	144.41295	9.878346	282.8022	-7.6687503	-4.216016	1015.4	240.24446	63.353516
678.5	203.5	-55.573135	12.41596	67.5935	59.326454	44.089962	36.356487	24.358908	16.613703	13.915287	12.939317	11.274134	9.574421	3.5757987	8.558436	6.3018475	5.9633307	4.154378	0	338	12.41596	-55.573135	-4544.742	0.0	0.0	0.0	44.00647	144.42137	9.961278	282.8042	-7.6687503	-4.217969	1015.4	240.25296	63.405468
679.5	203.5	-55.56381	12.4138775	62.998203	54.268597	39.073948	32.11704	20.907051	13.65779	10.970615	10.004555	8.529731	6.9317074	2.803852	6.0265055	4.1727967	3.9124823	2.7858768	0	337	12.4138775	-55.56381	-4545.824	0.0	0.0	0.0	43.999474	144.4298	10.0442095	282.80624	-7.6687503	-4.219922	1015.4	240.26149	63.45742
673.5	204.5	-55.622185	12.415943	71.440285	63.91776	49.30291	41.794975	29.611326	21.575706	18.791117	17.733456	15.803976	13.846086	4.871249	12.5724745	9.607385	9.155575	6.576407	0	343	12.415943	-55.622185	-4541.1406	0.0	0.0	0.0	44.033897	144.37123	9.546621	282.7937	-7.675	-4.2265625	1015.4	240.22594	63.226562
674.5	204.5	-55.612858	12.413859	64.277306	55.53041	40.081783	32.791496	21.270897	13.837929	11.176058	10.247384	8.756854	7.1829815	2.8925815	6.2953186	4.3896117	4.1261125	2.9107797	0	342	12.413859	-55.612858	-4542.2812	0.0	0.0	0.0	44.02691	144.37965	9.629553	282.79572	-7.675	-4.228125	1015.4	240.23438	63.278122
675.5	204.5	-55.60353	12.411777	65.45219	56.78162	41.344475	33.68007	21.811998	14.190019	11.463676	10.559592	9.021831	7.4689145	2.9280734	6.516908	4.553111	4.2726016	2.970516	0	341	12.411777	-55.60353	-4543.422	0.0	0.0	0.0	44.019913	144.38808	9.712483	282.79773	-7.675	-4.229688	1015.4	240.24281	63.32969
669.5	205.5	-55.661907	12.413828	65.28164	56.527138	40.962193	33.369602	21.532118	13.944375	11.258234	10.344515	8.782089	7.252299	2.9103274	6.3280125	4.414492	4.113905	2.883627	0	347	12.413828	-55.661907	-4537.414	0.0	0.0	0.0	44.05438	144.32962	9.213276	282.7852	-7.68125	-4.24375	1015.4	240.20583	63.0875
670.5	205.5	-55.652576	12.41175	65.37639	56.62257	41.08962	33.487366	21.672058	14.075385	11.395196	10.483274	8.920887	7.3649387	2.9369464	6.444256	4.514014	4.2237716	2.9596548	0	346	12.41175	-55.652576	-4538.8594	0.0	0.0	0.0	44.047375	144.33801	9.296747	282.78723	-7.68125	-4.24375	1015.4	240.21492	63.143753
671.5	205.5	-55.643246	12.409673	65.42377	56.62257	41.14754	33.51948	21.616081	14.059009	11.333563	10.4693985	8.870415	7.3302803	2.9103274	6.415195	4.474916	4.174942	2.9162102	0	345	12.409673	-55.643246	-4540.3047	0.0	0.0	0.0	44.04037	144.34639	9.3802185	282.78925	-7.68125	-4.24375	1015.4	240.22403	63.2
672.5	205.5	-55.63392	12.407594	65.69853	57.067913	41.668835	34.054768	22.259806	14.664929	11.929346	10.996685	9.412987	7.7981706	3.0522947	6.865639	4.851676	4.559476	3.1714466	0	344	12.407594	-55.63392	-4541.75	0.0	0.0	0.0	44.033367	144.3548	9.46369	282.79126	-7.68125	-4.24375	1015.4	240.23312	63.25625
665.5	206.5	-55.70163	12.411705	65.37639	56.527138	40.90427	33.19831	21.392178	13.846117	11.121273	10.212694	8.674837	7.1136646	2.8482168	6.2262993	4.318525	4.0528674	2.807599	0	351	12.411705	-55.70163	-4532.2344	0.0	0.0	0.0	44.074883	144.28804	8.879392	282.77667	-7.6875	-4.2625003	1015.4	240.18587	62.943756
666.5	206.5	-55.692303	12.409628	65.15847	56.37869	40.82318	33.28396	21.4948	13.927999	11.258234	10.323701	8.801017	7.226305	2.9103274	6.3280125	4.4002748	4.132216	2.8781962	0	350	12.409628	-55.692303	-4533.8438	0.0	0.0	0.0	44.067875	144.29643	8.962863	282.7787	-7.6875	-4.2625003	1015.4	240.19484	63.0
667.5	206.5	-55.682972	12.40755	67.98197	59.92025	44.877697	37.576935	25.720991	18.087566	15.387624	14.389353	12.674726	10.9174385	3.9662085	9.78626	7.3219433	6.9399257	5.039559	0	349	12.40755	-55.682972	-4535.453	0.0	0.0	0.0	44.060867	144.30482	9.046334	282.78073	-7.6875	-4.2625003	1015.4	240.20383	63.05625
668.5	206.5	-55.67365	12.405473	64.78895	56.03938	40.487236	33.027023	21.308214	13.837929	11.162361	10.233508	8.700073	7.1569877	2.8748357	6.244462	4.3469596	4.071179	2.845613	0	348	12.405473	-55.67365	-4537.0625	0.0	0.0	0.0	44.053867	144.31322	9.129805	282.78278	-7.6875	-4.2625003	1015.4	240.21281	63.112503
662.5	207.5	-55.732025	12.407505	65.18689	56.399895	40.76526	33.08055	21.261566	13.764236	11.032248	10.129438	8.59282	7.0530124	2.8393438	6.153647	4.2545466	4.010142	2.796738	0	354	12.407505	-55.732025	-4527.5156	0.0	0.0	0.0	44.08838	144.25487	8.628978	282.7702	-7.6937504	-4.28125	1015.4	240.1757	62.856255
663.5	207.5	-55.722702	12.405428	65.25322	56.37869	40.834766	33.112667	21.35486	13.7969885	11.100729	10.178004	8.668528	7.1136646	2.8482168	6.2117686	4.297199	4.0528674	2.8293214	0	353	12.405428	-55.722702	-4529.289	0.0	0.0	0.0	44.081375	144.26326	8.712449	282.77222	-7.6937504	-4.28125	1015.4	240.18457	62.912502
664.5	207.5	-55.713367	12.40335	65.27216	56.484722	40.892685	33.20902	21.392178	13.854305	11.148665	10.22657	8.712691	7.1656523	2.8482168	6.266258	4.3540683	4.0833864	2.8347518	0	352	12.40335	-55.713367	-4531.0625	0.0	0.0	0.0	44.074368	144.27165	8.79592	282.77426	-7.6937504	-4.28125	1015.4	240.19345	62.968754
658.5	208.5	-55.771748	12.405382	68.70206	60.62008	45.491665	37.908813	25.926237	18.218576	15.524585	14.514236	12.794596	11.038744	4.0105734	9.920667	7.453454	7.080311	5.0449896	0	358	12.405382	-55.771748	-4519.875	0.0	0.0	0.0	44.10889	144.2133	8.295094	282.76172	-7.7000003	-4.3	1015.4	240.1575	62.7125
659.5	208.5	-55.76242	12.403304	65.66064	56.77102	41.205463	33.508778	21.64407	14.108137	11.436284	10.524902	8.996594	7.4255915	2.972438	6.516908	4.5886545	4.30312	3.0356827	0	357	12.403304	-55.76242	-4521.8125	0.0	0.0	0.0	44.101883	144.2217	8.378564	282.76373	-7.7000003	-4.3	1015.4	240.16624	62.768753
660.5	208.5	-55.753094	12.401227	65.21532	56.357483	40.672585	33.037727	21.270897	13.715107	11.032248	10.1225	8.611748	7.061677	2.8304708	6.1463814	4.2616553	4.010142	2.8130295	0	356	12.401227	-55.753094	-4523.75	0.0	0.0	0.0	44.094875	144.23009	8.462035	282.76578	-7.7000003	-4.3	1015.4	240.175	62.825
661.5	208.5	-55.743767	12.399149	65.08267	56.26205	40.603077	33.016315	21.186932	13.65779	10.956919	10.011493	8.529731	6.9750304	2.821598	6.0700965	4.194123	3.9491045	2.7424324	0	355	12.399149	-55.743767	-4525.6875	0.0	0.0	0.0	44.087868	144.23848	8.5455065	282.7678	-7.7000003	-4.3	1015.4	240.18375	62.881252
655.5	209.5	-55.802135	12.4011755	65.41429	56.484722	40.846348	33.20902	21.3362	13.7969885	11.080185	10.171066	8.643292	7.130994	2.8570898	6.189973	4.300753	4.0162454	2.8564742	0	361	12.4011755	-55.802135	-4518.0117	0.0	0.0	0.0	44.12243	144.18013	8.044211	282.75525	-7.70625	-4.3187504	1015.3938	240.1495	62.631252
656.5	209.5	-55.79281	12.399103	65.31954	56.4211	40.649414	33.04843	21.224249	13.633226	10.943223	9.997617	8.504495	7.0010242	2.786106	6.048301	4.176351	3.936897	2.7750158	0	360	12.399103	-55.79281	-4517.0	0.0	0.0	0.0	44.115406	144.18849	8.128151	282.7573	-7.70625	-4.3187504	1015.3938	240.15875	62.68125
657.5	209.5	-55.78348	12.397025	65.37639	56.45291	40.788425	33.12337	21.298883	13.74786	11.018552	10.108624	8.580202	7.0530124	2.8570898	6.1391163	4.236775	3.9918306	2.796738	0	359	12.397025	-55.78348	-4518.8516	0.0	0.0	0.0	44.1084	144.19688	8.211622	282.75934	-7.70625	-4.3187504	1015.3938	240.16737	62.737114
651.5	210.5	-55.841858	12.399031	64.940544	55.996964	40.26713	32.68444	20.879065	13.322078	10.635059	9.67847	8.214282	6.697762	2.7328684	5.804916	3.9595363	3.741578	2.6175296	0	365	12.399031	-55.841858	-4522.1797	0.0	0.0	0.0	44.14301	144.13867	7.708451	282.74673	-7.7125	-4.3375	1015.3875	240.13179	62.512505
652.5	210.5	-55.83253	12.396959	65.31954	56.37869	40.80001	33.112667	21.242908	13.731483	11.018552	10.066997	8.605438	7.0530124	2.8570898	6.160912	4.2616553	3.9674156	2.796738	0	364	12.396959	-55.83253	-4521.3438	0.0	0.0	0.0	44.13599	144.14703	7.792391	282.74878	-7.7125	-4.3375	1015.3875	240.14093	62.5625
653.5	210.5	-55.8232	12.394887	65.167946	56.240845	40.568325	32.941376	21.09364	13.543157	10.833653	9.879671	8.409861	6.8710546	2.794979	5.9792814	4.112373	3.8575487	2.72071	0	363	12.394887	-55.8232	-4520.508	0.0	0.0	0.0	44.128967	144.15538	7.876331	282.7508	-7.7125	-4.3375	1015.3875	240.15007	62.612503
654.5	210.5	-55.81387	12.392814	65.20584	56.283257	40.545155	32.962788	21.102968	13.559533	10.840502	9.893547	8.435096	6.8797193	2.803852	5.990179	4.112373	3.8697562	2.709849	0	362	12.392814	-55.81387	-4519.672	0.0	0.0	0.0	44.121952	144.16374	7.9602704	282.75287	-7.7125	-4.3375	1015.3875	240.15921	62.6625
648.5	211.5	-55.87225	12.394814	65.13004	56.495327	40.47565	32.58809	20.776442	13.338453	10.641908	9.761725	8.283681	6.7584147	2.8393438	5.8085485	3.9808624	3.7354743	2.6555433	0	374	12.394814	-55.87225	-4524.2812	0.0	0.0	0.0	44.156578	144.10559	7.456631	282.74026	-7.7187505	-4.3562503	1015.3813	240.12407	62.443752
649.5	211.5	-55.86292	12.392742	65.641685	57.057312	41.031696	33.144783	21.280226	13.821553	11.155514	10.219632	8.7379265	7.191646	2.981311	6.2335644	4.329188	4.08949	2.9107797	0	373	12.392742	-55.86292	-4523.621	0.0	0.0	0.0	44.149555	144.11394	7.540571	282.7423	-7.7187505	-4.3562503	1015.3813	240.13309	62.49375
650.5	211.5	-55.853592	12.39067	65.06372	56.177223	40.498817	32.81291	20.972357	13.412147	10.689844	9.747849	8.277371	6.74975	2.7417414	5.8557725	4.0235143	3.7659929	2.6555433	2	365	12.39067	-55.853592	-4522.961	0.0	0.0	0.0	44.142532	144.12228	7.6245112	282.74432	-7.7187505	-4.3562503	1015.3813	240.1421	62.543755
644.5	212.5	-55.911964	12.392669	65.01634	56.45291	40.39456	32.51315	20.711136	13.232008	10.518642	9.629904	8.157501	6.654439	2.8393438	5.7068353	3.895558	3.6500223	2.6338212	0	378	12.392669	-55.911964	-4525.8125	0.0	0.0	0.0	44.17717	144.06415	7.1208715	282.73175	-7.7250004	-4.375	1015.375	240.10812	62.325
645.5	212.5	-55.902637	12.390596	65.18689	56.65438	40.59149	32.716557	20.879065	13.403958	10.710388	9.789477	8.34677	6.801738	2.8748357	5.86667	4.0235143	3.7782004	2.6826963	0	377	12.390596	-55.902637	-4525.328	0.0	0.0	0.0	44.17015	144.0725	7.204811	282.7338	-7.7250004	-4.375	1015.375	240.11702	62.375
646.5	212.5	-55.893307	12.388525	65.262695	56.65438	40.603077	32.641617	20.879065	13.363018	10.703541	9.761725	8.315226	6.7670794	2.8837085	5.8376093	3.9950798	3.7537856	2.6935573	0	376	12.388525	-55.893307	-4524.8438	0.0	0.0	0.0	44.163128	144.08084	7.2887516	282.73584	-7.7250004	-4.375	1015.375	240.12595	62.425
647.5	212.5	-55.883976	12.386453	65.385864	56.707397	40.707336	32.823612	21.019005	13.510405	10.8747425	9.921299	8.460332	6.914378	2.9192004	5.975649	4.1265903	3.8697562	2.737002	0	375	12.386453	-55.883976	-4524.3594	0.0	0.0	0.0	44.156105	144.0892	7.372691	282.73788	-7.7250004	-4.375	1015.375	240.13484	62.475002
641.5	213.5	-55.942352	12.388451	64.96897	56.431705	40.464066	32.566677	20.7951	13.240196	10.573427	9.664594	8.214282	6.697762	2.8304708	5.7322636	3.9133298	3.6683335	2.6555433	0	381	12.388451	-55.942352	-4525.629	0.0	0.0	0.0	44.19075	144.03107	6.869052	282.7253	-7.7312503	-4.39375	1015.3688	240.1019	62.25625
642.5	213.5	-55.933025	12.386379	65.01634	56.4105	40.39456	32.53456	20.701807	13.240196	10.559731	9.650718	8.182737	6.654439	2.8304708	5.728631	3.9133298	3.6622298	2.6501129	0	380	12.386379	-55.933025	-4525.3203	0.0	0.0	0.0	44.183727	144.03941	6.9529915	282.72736	-7.7312503	-4.39375	1015.3688	240.11069	62.30625
643.5	213.5	-55.92369	12.384306	65.006874	56.4211	40.325054	32.502445	20.655159	13.2156315	10.511794	9.60909	8.170119	6.6371098	2.812725	5.692305	3.884895	3.6500223	2.6175296	0	379	12.384306	-55.92369	-4525.0117	0.0	0.0	0.0	44.17671	144.04776	7.0369315	282.72937	-7.7312503	-4.39375	1015.3688	240.11948	62.35625
637.5	214.5	-55.982067	12.386289	65.0732	56.47412	40.47565	32.577385	20.748453	13.248384	10.559731	9.64378	8.195355	6.628445	2.803852	5.721366	3.9026668	3.656126	2.6501129	0	385	12.386289	-55.982067	-4519.578	0.0	0.0	0.0	44.21139	143.98973	6.5321074	282.71677	-7.7304688	-4.3937497	1015.3625	240.07367	62.16328
638.5	214.5	-55.97274	12.384223	65.13004	56.60136	40.59149	32.620205	20.7951	13.289325	10.621364	9.685408	8.258445	6.7064266	2.821598	5.7540593	3.9524276	3.7293706	2.6555433	0	384	12.384223	-55.97274	-4521.0938	0.0	0.0	0.0	44.204353	143.99805	6.616442	282.7188	-7.7328124	-4.4	1015.3625	240.08702	62.20469
639.5	214.5	-55.96341	12.382155	64.9216	56.336273	40.34822	32.545265	20.711136	13.22382	10.5391865	9.616028	8.189046	6.671768	2.821598	5.728631	3.9133298	3.680541	2.6338212	0	383	12.382155	-55.96341	-4522.6094	0.0	0.0	0.0	44.197323	144.00636	6.7007766	282.7209	-7.7351565	-4.40625	1015.3625	240.10037	62.24609
640.5	214.5	-55.95408	12.380088	66.01121	57.735935	41.80785	33.915592	22.091879	14.558484	11.867713	10.961995	9.450841	7.8501587	3.1765158	6.8729043	4.894328	4.589995	3.3180716	0	382	12.380088	-55.95408	-4524.125	0.0	0.0	0.0	44.19029	144.01468	6.785112	282.72296	-7.7375	-4.4125	1015.3625	240.11374	62.2875
634.5	215.5	-56.012455	12.382055	65.11109	56.47412	40.429314	32.545265	20.729794	13.207443	10.484402	9.581339	8.138575	6.6024513	2.7772331	5.6777744	3.852906	3.6317112	2.5849462	0	388	12.382055	-56.012455	-4513.078	0.0	0.0	0.0	44.225014	143.95676	6.2791033	282.71027	-7.727344	-4.39375	1015.35626	240.05397	62.122654
635.5	215.5	-56.003128	12.379988	65.15847	56.548344	40.464066	32.6095	20.729794	13.248384	10.546035	9.629904	8.176428	6.654439	2.803852	5.7068353	3.8920038	3.637815	2.6392517	0	387	12.379988	-56.003128	-4514.617	0.0	0.0	0.0	44.217976	143.96507	6.363438	282.71234	-7.730078	-4.4	1015.35626	240.06737	62.163673
636.5	215.5	-55.993793	12.377921	65.13004	56.50593	40.45248	32.555973	20.739124	13.207443	10.559731	9.60909	8.16381	6.6371098	2.821598	5.6959376	3.874232	3.6500223	2.612099	0	386	12.377921	-55.993793	-4516.1562	0.0	0.0	0.0	44.210945	143.97339	6.4477725	282.7144	-7.7328124	-4.40625	1015.35626	240.08078	62.20469
630.5	216.5	-56.052166	12.379888	65.91646	57.51326	41.668835	33.82995	21.989256	14.460227	11.792384	10.892615	9.362515	7.806835	3.141024	6.8438435	4.851676	4.5777874	3.2800577	0	392	12.379888	-56.052166	-4504.875	0.0	0.0	0.0	44.245678	143.91548	5.941765	282.70175	-7.71875	-4.3875	1015.35	240.02061	62.04375
